Node;IP;PASS;TECH;NODETYPE;SUBNW;C-RNC;C-BSC;STATE;RBSID;ENBID;REL;SITEID;OSS;FINGERPRINT;BBTYPE;TIMESTAMP;GNBID
LNOCW04T_2NB01;10.140.204.142;-;4G;RADIONODE;UNDEF;null;-;UNSYNCHRONIZED;-;69982;23.Q2;-;ENM-RAN3A;LNOCW04T_2NB01;;2025_21May2025;-
LNOCW04X_2NB01;10.136.204.142;-;3G;RADIONODE;UNDEF;PSN8362X;-;UNSYNCHRONIZED;1692;-;23.Q2;-;ENM-RAN3A;LNOCW04X_2NB01;;2025_21May2025;-
LNOEV01I_6NB03;10.142.56.246;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;5802;22.Q2;-;ENM-RAN3A;LNOEV01I_6NB03;;2025_21May2025;-
LNOEV01L_6NB02;10.153.226.134;-;5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;-;22.Q2;-;ENM-RAN3A;LNOEV01L_6NB02;;2025_21May2025;566852
LNOEV01T_2NB01;10.140.137.222;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;5402;22.Q2;-;ENM-RAN3A;LNOEV01T_2NB01;;2025_21May2025;-
LNOEV01X_2NB01;10.136.137.222;-;3G;RADIONODE;UNDEF;PSN8362X;-;UNSYNCHRONIZED;1992;-;21.Q2;-;ENM-RAN3A;LNOEV01X_2NB01;;2025_21May2025;-
LNOEV02I_6NB03;10.142.56.250;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;5702;23.Q2;-;ENM-RAN3A;LNOEV02I_6NB03;;2025_21May2025;-
LNOEV02L_6NB02;10.153.226.138;-;5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;-;23.Q2;-;ENM-RAN3A;LNOEV02L_6NB02;;2025_21May2025;566862
LNOEV02T_2NB01;10.140.137.226;-;4G;RADIONODE;UNDEF;null;-;UNSYNCHRONIZED;-;5502;23.Q2;-;ENM-RAN3A;LNOEV02T_2NB01;;2025_21May2025;-
LNOEV02X_2NB01;10.136.137.226;-;3G;RADIONODE;UNDEF;PSN8362X;-;UNSYNCHRONIZED;2092;-;21.Q2;-;ENM-RAN3A;LNOEV02X_2NB01;;2025_21May2025;-
LNOEV03I_6NB03;10.142.56.254;-;4G;RADIONODE;UNDEF;null;-;UNSYNCHRONIZED;-;356312;23.Q2;-;ENM-RAN3A;LNOEV03I_6NB03;;2025_21May2025;-
LNOEV03L_6NB02;10.153.114.222;-;5G;RADIONODE;UNDEF;null;-;UNSYNCHRONIZED;-;-;23.Q2;-;ENM-RAN3A;LNOEV03L_6NB02;;2025_21May2025;500012
LNOEV03T_2NB01;10.68.246.254;-;4G;RADIONODE;UNDEF;null;-;UNSYNCHRONIZED;-;356282;23.Q2;-;ENM-RAN3A;LNOEV03T_2NB01;;2025_21May2025;-
LNOEV03X_2NB01;10.69.246.254;-;3G;RADIONODE;UNDEF;PSN8361X;-;UNSYNCHRONIZED;356272;-;23.Q2;-;ENM-RAN3A;LNOEV03X_2NB01;;2025_21May2025;-
NKW0014P_9NB01;10.221.22.2;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;77112;23.Q2;-;ENM-RAN3A;NKW0014P_9NB01;;2025_21May2025;157522
NKW0014Q_9NB03;10.221.22.6;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;76722;-;23.Q2;-;ENM-RAN3A;NKW0014Q_9NB03;;2025_21May2025;-
NKW0014Q_9NB04;10.221.22.10;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;76732;-;23.Q2;-;ENM-RAN3A;NKW0014Q_9NB04;;2025_21May2025;-
NKW0014T_2NB02;10.221.22.14;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;77122;23.Q2;-;ENM-RAN3A;NKW0014T_2NB02;;2025_21May2025;-
NKW0014X_2NB05;10.221.22.18;-;3G4G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;76742;76742;23.Q2;-;ENM-RAN3A;NKW0014X_2NB05;;2025_21May2025;-
NKW0015L_6NB01;10.221.78.170;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;366522;23.Q2;-;ENM-RAN3A;NKW0015L_6NB01;;2025_21May2025;570242
NKW0015P_9NB03;10.221.78.174;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;365532;23.Q2;-;ENM-RAN3A;NKW0015P_9NB03;;2025_21May2025;576012
NKW0015Q_9NB02;10.221.78.178;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;365522;-;23.Q2;null;ENM-RAN3A;NKW0015Q_9NB02;;2025_21May2025;-
NKW0015T_2NB04;10.221.78.186;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;365942;23.Q2;-;ENM-RAN3A;NKW0015T_2NB04;;2025_21May2025;-
NKW0015X_2NB05;10.221.78.190;-;3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;365952;-;23.Q2;-;ENM-RAN3A;NKW0015X_2NB05;;2025_21May2025;-
NKW0032H_7NB01;10.183.91.126;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;389922;23.Q2;-;ENM-RAN3A;NKW0032H_7NB01;;2025_21May2025;512632
NKW0032T_2NB02;10.183.91.130;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;390062;23.Q2;-;ENM-RAN3A;NKW0032T_2NB02;;2025_21May2025;-
NKW0032X_2NB03;10.183.91.134;-;3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;390072;-;23.Q2;-;ENM-RAN3A;NKW0032X_2NB03;;2025_21May2025;-
NKW0033T_2NB01;10.183.91.138;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;367872;23.Q2;-;ENM-RAN3A;NKW0033T_2NB01;;2025_21May2025;566672
NKW0033X_2NB02;10.183.91.142;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;367882;-;23.Q2;-;ENM-RAN3A;NKW0033X_2NB02;;2025_21May2025;-
NKW0034P_9NB01;10.221.86.210;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;88822;23.Q2;-;ENM-RAN3A;NKW0034P_9NB01;;2025_21May2025;573132
NKW0034Q_9NB03;10.221.86.214;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;88852;-;23.Q2;null;ENM-RAN3A;NKW0034Q_9NB03;;2025_21May2025;-
NKW0034X_2NB02;10.221.86.218;-;3G4G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;88832;88832;23.Q2;-;ENM-RAN3A;NKW0034X_2NB02;;2025_21May2025;-
NKW0037T_2NB01;10.183.91.146;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;367912;23.Q2;-;ENM-RAN3A;NKW0037T_2NB01;;2025_21May2025;566742
NKW0037X_2NB02;10.183.91.150;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;367922;-;23.Q2;-;ENM-RAN3A;NKW0037X_2NB02;;2025_21May2025;-
NKW0040P_9NB01;10.221.78.194;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;97562;23.Q2;-;ENM-RAN3A;NKW0040P_9NB01;;2025_21May2025;198472
NKW0040Q_9NB03;10.221.78.198;-;2G3G4G5G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;97572;97572;23.Q2;-;ENM-RAN3A;NKW0040Q_9NB03;;2025_21May2025;198482
NKW0040Q_9NB04;10.221.78.202;-;2G3G4G5G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;97582;97582;23.Q2;-;ENM-RAN3A;NKW0040Q_9NB04;;2025_21May2025;198512
NKW0040T_2NB02;10.221.78.206;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;97612;23.Q2;-;ENM-RAN3A;NKW0040T_2NB02;;2025_21May2025;-
NKW0040X_2NB05;10.221.78.210;-;3G4G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;97622;97622;23.Q2;null;ENM-RAN3A;NKW0040X_2NB05;;2025_21May2025;-
NKW0045H_7NB01;10.221.86.94;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;367662;23.Q2;-;ENM-RAN3A;NKW0045H_7NB01;;2025_21May2025;501842
NKW0045T_2NB02;10.221.86.106;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;367932;23.Q2;-;ENM-RAN3A;NKW0045T_2NB02;;2025_21May2025;-
NKW0045X_2NB03;10.221.86.110;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;367942;-;23.Q2;-;ENM-RAN3A;NKW0045X_2NB03;;2025_21May2025;-
NKW0046H_7NB01;10.221.22.110;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;367672;23.Q2;-;ENM-RAN3A;NKW0046H_7NB01;;2025_21May2025;501862
NKW0046T_2NB02;10.221.22.118;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;367952;23.Q2;-;ENM-RAN3A;NKW0046T_2NB02;;2025_21May2025;-
NKW0046X_2NB03;10.221.22.122;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;367962;-;23.Q2;-;ENM-RAN3A;NKW0046X_2NB03;;2025_21May2025;-
NKW0047P_9NB02;10.221.78.18;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;336252;23.Q2;-;ENM-RAN3A;NKW0047P_9NB02;;2025_21May2025;599912
NKW0047Q_9NB01;10.221.78.22;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;336242;-;23.Q2;-;ENM-RAN3A;NKW0047Q_9NB01;;2025_21May2025;-
NKW0047T_2NB03;10.221.78.26;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;336382;23.Q2;-;ENM-RAN3A;NKW0047T_2NB03;;2025_21May2025;-
NKW0047X_2NB04;10.221.78.30;-;3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;336412;-;23.Q2;-;ENM-RAN3A;NKW0047X_2NB04;;2025_21May2025;-
NKW0055P_9NB02;10.183.14.234;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;385832;23.Q2;-;ENM-RAN3A;NKW0055P_9NB02;;2025_21May2025;505832
NKW0055Q_9NB01;10.183.14.238;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;385822;-;23.Q2;-;ENM-RAN3A;NKW0055Q_9NB01;;2025_21May2025;-
NKW0055T_2NB03;10.183.14.242;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;386062;23.Q2;-;ENM-RAN3A;NKW0055T_2NB03;;2025_21May2025;-
NKW0055X_2NB04;10.183.14.246;-;3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;386072;-;23.Q2;-;ENM-RAN3A;NKW0055X_2NB04;;2025_21May2025;-
NKW0060H_7NB01;10.183.91.154;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;367682;23.Q2;-;ENM-RAN3A;NKW0060H_7NB01;;2025_21May2025;501932
NKW0060T_2NB02;10.183.91.158;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;367972;23.Q2;-;ENM-RAN3A;NKW0060T_2NB02;;2025_21May2025;-
NKW0060X_2NB03;10.183.91.162;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;367982;-;23.Q2;-;ENM-RAN3A;NKW0060X_2NB03;;2025_21May2025;-
NKW0062P_9NB02;10.183.14.42;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;317142;23.Q2;-;ENM-RAN3A;NKW0062P_9NB02;;2025_21May2025;572452
NKW0062Q_9NB01;10.183.14.46;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;317132;-;23.Q2;null;ENM-RAN3A;NKW0062Q_9NB01;;2025_21May2025;-
NKW0062T_2NB03;10.183.14.50;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;318572;23.Q2;-;ENM-RAN3A;NKW0062T_2NB03;;2025_21May2025;-
NKW0062X_2NB04;10.183.14.54;-;3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;318582;-;23.Q2;-;ENM-RAN3A;NKW0062X_2NB04;;2025_21May2025;-
NKW0063P_9NB02;10.183.14.250;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;358032;23.Q2;-;ENM-RAN3A;NKW0063P_9NB02;;2025_21May2025;576142
NKW0063Q_9NB01;10.183.14.254;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;358022;-;23.Q2;null;ENM-RAN3A;NKW0063Q_9NB01;;2025_21May2025;-
NKW0063T_2NB03;10.183.90.2;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;358132;23.Q2;-;ENM-RAN3A;NKW0063T_2NB03;;2025_21May2025;-
NKW0063X_2NB04;10.183.90.6;-;3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;358142;-;23.Q2;-;ENM-RAN3A;NKW0063X_2NB04;;2025_21May2025;-
NKW0065P_9NB01;10.183.90.10;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;365542;23.Q2;-;ENM-RAN3A;NKW0065P_9NB01;;2025_21May2025;576232
NKW0065T_2NB02;10.183.90.18;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;365962;23.Q2;-;ENM-RAN3A;NKW0065T_2NB02;;2025_21May2025;-
NKW0065X_2NB03;10.183.90.14;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;365972;-;23.Q2;-;ENM-RAN3A;NKW0065X_2NB03;;2025_21May2025;-
NKW0066P_9NB02;10.183.90.22;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;365562;23.Q2;-;ENM-RAN3A;NKW0066P_9NB02;;2025_21May2025;576282
NKW0066Q_9NB01;10.183.90.26;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;365552;-;23.Q2;null;ENM-RAN3A;NKW0066Q_9NB01;;2025_21May2025;-
NKW0066T_2NB03;10.183.90.30;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;365982;23.Q2;-;ENM-RAN3A;NKW0066T_2NB03;;2025_21May2025;-
NKW0066X_2NB04;10.183.90.34;-;3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;366012;-;23.Q2;-;ENM-RAN3A;NKW0066X_2NB04;;2025_21May2025;-
NKW0068H_7NB01;10.173.203.150;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;381772;23.Q2;-;ENM-RAN3A;NKW0068H_7NB01;;2025_21May2025;504432
NKW0068T_2NB02;10.173.203.14;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;381782;23.Q2;-;ENM-RAN3A;NKW0068T_2NB02;;2025_21May2025;-
NKW0068X_2NB03;10.173.203.18;-;3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;381812;-;23.Q2;-;ENM-RAN3A;NKW0068X_2NB03;;2025_21May2025;-
NKW0071P_9NB02;10.183.90.58;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;358052;23.Q2;-;ENM-RAN3A;NKW0071P_9NB02;;2025_21May2025;576152
NKW0071Q_9NB01;10.183.90.62;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;358042;-;23.Q2;null;ENM-RAN3A;NKW0071Q_9NB01;;2025_21May2025;-
NKW0071T_2NB03;10.183.90.66;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;358152;23.Q2;-;ENM-RAN3A;NKW0071T_2NB03;;2025_21May2025;-
NKW0071X_2NB04;10.183.90.70;-;3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;358162;-;23.Q2;-;ENM-RAN3A;NKW0071X_2NB04;;2025_21May2025;-
NKW0072P_9NB02;10.221.22.146;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;318282;23.Q2;-;ENM-RAN3A;NKW0072P_9NB02;;2025_21May2025;572552
NKW0072Q_9NB01;10.221.22.150;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;318272;-;23.Q2;null;ENM-RAN3A;NKW0072Q_9NB01;;2025_21May2025;-
NKW0072T_2NB03;10.221.22.154;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;319062;23.Q2;-;ENM-RAN3A;NKW0072T_2NB03;;2025_21May2025;-
NKW0072X_2NB04;10.221.22.158;-;3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;319072;-;23.Q2;-;ENM-RAN3A;NKW0072X_2NB04;;2025_21May2025;-
NKW0076H_7NB01;10.173.153.50;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;385862;23.Q2;-;ENM-RAN3A;NKW0076H_7NB01;;2025_21May2025;505972
NKW0076T_2NB02;10.173.153.54;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;386122;23.Q2;-;ENM-RAN3A;NKW0076T_2NB02;;2025_21May2025;-
NKW0076X_2NB03;10.173.153.58;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;386132;-;23.Q2;-;ENM-RAN3A;NKW0076X_2NB03;;2025_21May2025;-
NKW0078H_7NB01;10.173.153.62;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;381822;23.Q2;-;ENM-RAN3A;NKW0078H_7NB01;;2025_21May2025;504442
NKW0078T_2NB02;10.173.153.66;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;381832;23.Q2;-;ENM-RAN3A;NKW0078T_2NB02;;2025_21May2025;-
NKW0078X_2NB03;10.173.153.70;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;381842;-;23.Q2;-;ENM-RAN3A;NKW0078X_2NB03;;2025_21May2025;-
NKW0079H_7NB01;10.173.203.154;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;381852;23.Q2;-;ENM-RAN3A;NKW0079H_7NB01;;2025_21May2025;504452
NKW0079T_2NB02;10.173.153.74;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;381862;23.Q2;-;ENM-RAN3A;NKW0079T_2NB02;;2025_21May2025;-
NKW0079X_2NB03;10.173.153.78;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;381872;-;23.Q2;-;ENM-RAN3A;NKW0079X_2NB03;;2025_21May2025;-
NKW0080P_9NB01;10.183.90.74;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;385872;23.Q2;-;ENM-RAN3A;NKW0080P_9NB01;;2025_21May2025;506012
NKW0080T_2NB02;10.183.90.82;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;386142;23.Q2;-;ENM-RAN3A;NKW0080T_2NB02;;2025_21May2025;-
NKW0080X_2NB03;10.183.90.78;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;386152;-;23.Q2;-;ENM-RAN3A;NKW0080X_2NB03;;2025_21May2025;-
NKW0081P_9NB02;10.183.14.118;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;325742;23.Q2;-;ENM-RAN3A;NKW0081P_9NB02;;2025_21May2025;572052
NKW0081Q_9NB01;10.183.14.122;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;325732;-;23.Q2;-;ENM-RAN3A;NKW0081Q_9NB01;;2025_21May2025;-
NKW0081T_2NB03;10.183.14.126;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;326222;23.Q2;-;ENM-RAN3A;NKW0081T_2NB03;;2025_21May2025;-
NKW0081X_2NB04;10.183.14.130;-;3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;326232;-;23.Q2;-;ENM-RAN3A;NKW0081X_2NB04;;2025_21May2025;-
NKW0083T_2NB01;10.173.153.98;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;381882;23.Q2;-;ENM-RAN3A;NKW0083T_2NB01;;2025_21May2025;510112
NKW0083X_2NB02;10.173.153.102;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;381912;-;23.Q2;-;ENM-RAN3A;NKW0083X_2NB02;;2025_21May2025;-
NKW0084H_7NB01;10.173.203.158;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;381922;23.Q2;-;ENM-RAN3A;NKW0084H_7NB01;;2025_21May2025;504462
NKW0084T_2NB02;10.173.153.82;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;381932;23.Q2;-;ENM-RAN3A;NKW0084T_2NB02;;2025_21May2025;-
NKW0084X_2NB03;10.173.153.86;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;381942;-;23.Q2;-;ENM-RAN3A;NKW0084X_2NB03;;2025_21May2025;-
NKW0094H_7NB01;10.173.203.162;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;381952;23.Q2;-;ENM-RAN3A;NKW0094H_7NB01;;2025_21May2025;504472
NKW0094T_2NB02;10.173.153.106;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;381962;23.Q2;-;ENM-RAN3A;NKW0094T_2NB02;;2025_21May2025;-
NKW0094X_2NB03;10.173.153.110;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;381972;-;23.Q2;-;ENM-RAN3A;NKW0094X_2NB03;;2025_21May2025;-
NKW0096P_9NB02;10.183.14.90;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;321352;23.Q2;-;ENM-RAN3A;NKW0096P_9NB02;;2025_21May2025;572332
NKW0096Q_9NB01;10.183.14.94;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;321342;-;23.Q2;null;ENM-RAN3A;NKW0096Q_9NB01;;2025_21May2025;-
NKW0096X_2NB03;10.183.14.98;-;3G4G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;322012;322012;23.Q2;-;ENM-RAN3A;NKW0096X_2NB03;;2025_21May2025;-
NKW0097P_9NB01;10.183.90.102;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;365612;23.Q2;-;ENM-RAN3A;NKW0097P_9NB01;;2025_21May2025;576342
NKW0097T_2NB02;10.183.90.110;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;366042;23.Q2;-;ENM-RAN3A;NKW0097T_2NB02;;2025_21May2025;-
NKW0097X_2NB03;10.183.90.106;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;366052;-;23.Q2;-;ENM-RAN3A;NKW0097X_2NB03;;2025_21May2025;-
NKW0099T_2NB01;10.183.91.166;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;368032;23.Q2;-;ENM-RAN3A;NKW0099T_2NB01;;2025_21May2025;566782
NKW0099X_2NB02;10.183.91.170;-;3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;368042;-;23.Q2;-;ENM-RAN3A;NKW0099X_2NB02;;2025_21May2025;-
NKW0101H_7NB03;10.221.86.50;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;195222;23.Q2;-;ENM-RAN3A;NKW0101H_7NB03;;2025_21May2025;198522
NKW0101P_9NB01;10.221.86.46;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;195232;23.Q2;-;ENM-RAN3A;NKW0101P_9NB01;;2025_21May2025;198532
NKW0101Q_9NB04;10.221.86.54;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;195242;-;23.Q2;-;ENM-RAN3A;NKW0101Q_9NB04;;2025_21May2025;-
NKW0101T_2NB02;10.221.86.58;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;195252;23.Q2;-;ENM-RAN3A;NKW0101T_2NB02;;2025_21May2025;-
NKW0101X_2NB05;10.221.86.62;-;3G4G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;195262;195262;23.Q2;null;ENM-RAN3A;NKW0101X_2NB05;;2025_21May2025;-
NKW0102H_7NB01;10.183.91.174;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;367712;23.Q2;-;ENM-RAN3A;NKW0102H_7NB01;;2025_21May2025;501952
NKW0102T_2NB02;10.183.91.178;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;368052;23.Q2;-;ENM-RAN3A;NKW0102T_2NB02;;2025_21May2025;-
NKW0102X_2NB03;10.183.91.182;-;3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;368062;-;23.Q2;-;ENM-RAN3A;NKW0102X_2NB03;;2025_21May2025;-
NKW0103H_7NB01;10.221.78.138;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;381982;23.Q2;-;ENM-RAN3A;NKW0103H_7NB01;;2025_21May2025;504522
NKW0103T_2NB02;10.221.78.146;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;382012;23.Q2;-;ENM-RAN3A;NKW0103T_2NB02;;2025_21May2025;-
NKW0103X_2NB03;10.221.78.150;-;3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;382022;-;23.Q2;-;ENM-RAN3A;NKW0103X_2NB03;;2025_21May2025;-
NKW0105T_2NB01;10.173.203.30;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;382032;23.Q2;-;ENM-RAN3A;NKW0105T_2NB01;;2025_21May2025;510272
NKW0105X_2NB02;10.173.203.34;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;382042;-;23.Q2;-;ENM-RAN3A;NKW0105X_2NB02;;2025_21May2025;-
NKW0106P_9NB02;10.183.90.130;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;365632;23.Q2;-;ENM-RAN3A;NKW0106P_9NB02;;2025_21May2025;576352
NKW0106Q_9NB01;10.183.90.134;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;365622;-;23.Q2;null;ENM-RAN3A;NKW0106Q_9NB01;;2025_21May2025;-
NKW0106T_2NB03;10.183.90.138;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;366062;23.Q2;-;ENM-RAN3A;NKW0106T_2NB03;;2025_21May2025;-
NKW0106X_2NB04;10.183.90.142;-;3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;366072;-;23.Q2;-;ENM-RAN3A;NKW0106X_2NB04;;2025_21May2025;-
NKW0108H_7NB01;10.183.91.186;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;369632;23.Q2;-;ENM-RAN3A;NKW0108H_7NB01;;2025_21May2025;568022
NKW0108T_2NB02;10.183.91.190;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;369762;23.Q2;-;ENM-RAN3A;NKW0108T_2NB02;;2025_21May2025;-
NKW0108X_2NB03;10.183.91.194;-;2G3G;RADIONODE;UNDEF;PSN8361X;-;SYNCHRONIZED;369772;-;23.Q2;-;ENM-RAN3A;NKW0108X_2NB03;;2025_21May2025;-
